"","time","well","row","col","value","condition"
"397","14.6666666666667","A1","A","1","42.2535211267606","A"
"398","14.6666666666667","A2","A","2","43.3566433566434","A"
"399","14.6666666666667","A3","A","3","42.1416234887737","A"
"400","14.6666666666667","A4","A","4","39.1379310344828","B"
"401","14.6666666666667","A5","A","5","41.2969283276451","B"
"402","14.6666666666667","A6","A","6","42.2535211267606","B"
"403","14.6666666666667","A7","A","7","77.9513888888889","C"
"404","14.6666666666667","A8","A","8","77.0519262981575","C"
"405","14.6666666666667","A9","A","9","70.7191780821918","C"
"406","15","A1","A","1","41.0211267605634","A"
"407","15","A2","A","2","43.006993006993","A"
"408","15","A3","A","3","40.7599309153713","A"
"409","15","A4","A","4","41.2068965517241","B"
"410","15","A5","A","5","40.2730375426621","B"
"411","15","A6","A","6","41.0211267605634","B"
"412","15","A7","A","7","78.2986111111111","C"
"413","15","A8","A","8","77.8894472361809","C"
"414","15","A9","A","9","70.3767123287671","C"
"415","15.3333333333333","A1","A","1","40.3169014084507","A"
"416","15.3333333333333","A2","A","2","41.7832167832168","A"
"417","15.3333333333333","A3","A","3","40.9326424870466","A"
"418","15.3333333333333","A4","A","4","38.2758620689655","B"
"419","15.3333333333333","A5","A","5","39.0784982935154","B"
"420","15.3333333333333","A6","A","6","43.1338028169014","B"
"421","15.3333333333333","A7","A","7","77.7777777777778","C"
"422","15.3333333333333","A8","A","8","78.0569514237856","C"
"423","15.3333333333333","A9","A","9","70.3767123287671","C"
"424","15.6666666666667","A1","A","1","40.1408450704225","A"
"425","15.6666666666667","A2","A","2","41.958041958042","A"
"426","15.6666666666667","A3","A","3","40.587219343696","A"
"427","15.6666666666667","A4","A","4","39.1379310344828","B"
"428","15.6666666666667","A5","A","5","39.0784982935154","B"
"429","15.6666666666667","A6","A","6","41.3732394366197","B"
"430","15.6666666666667","A7","A","7","78.8194444444445","C"
"431","15.6666666666667","A8","A","8","75.2093802345059","C"
"432","15.6666666666667","A9","A","9","68.8356164383562","C"
"433","16","A1","A","1","39.612676056338","A"
"434","16","A2","A","2","41.7832167832168","A"
"435","16","A3","A","3","40.4145077720207","A"
"436","16","A4","A","4","39.1379310344828","B"
"437","16","A5","A","5","40.4436860068259","B"
"438","16","A6","A","6","41.7253521126761","B"
"439","16","A7","A","7","75.1736111111111","C"
"440","16","A8","A","8","75.5443886097153","C"
"441","16","A9","A","9","67.4657534246575","C"
"442","16.3333333333333","A1","A","1","38.3802816901408","A"
"443","16.3333333333333","A2","A","2","41.7832167832168","A"
"444","16.3333333333333","A3","A","3","40.4145077720207","A"
"445","16.3333333333333","A4","A","4","40.5172413793103","B"
"446","16.3333333333333","A5","A","5","39.9317406143345","B"
"447","16.3333333333333","A6","A","6","41.0211267605634","B"
"448","16.3333333333333","A7","A","7","75.6944444444445","C"
"449","16.3333333333333","A8","A","8","74.8743718592965","C"
"450","16.3333333333333","A9","A","9","68.6643835616438","C"
"451","16.6666666666667","A1","A","1","38.0281690140845","A"
"452","16.6666666666667","A2","A","2","41.7832167832168","A"
"453","16.6666666666667","A3","A","3","39.7236614853195","A"
"454","16.6666666666667","A4","A","4","40.8620689655172","B"
